drug_id,region,max_phase,marketed_prescription,marketed_prescription_started_on,marketed_prescription_ended_on,generic_available,generic_available_on,mixture_available,mixture_available_on,marketed_otc,marketed_otc_started_on,marketed_otc_ended_on,marketed_unapproved,marketed_unapproved_started_on,marketed_unapproved_ended_on,pre_market_cancelled,pre_market_cancelled_on,post_market_cancelled,post_market_cancelled_on
16357,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16357,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16357,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16360,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16360,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16360,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16360,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16363,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16363,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16363,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16363,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16366,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16366,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16366,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16366,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16369,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16369,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16369,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16369,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16372,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16372,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16372,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16372,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16375,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16375,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16375,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16375,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16378,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16378,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16378,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16378,us,4,1,05-Apr-2021,,0,,0,,0,,,0,,,0,,0,
16381,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16381,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16381,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16381,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16384,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16384,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16384,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16384,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16387,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16387,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16387,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16387,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16390,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16390,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16390,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16390,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16393,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16393,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16393,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16393,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16396,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16396,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16396,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16396,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16399,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16399,eu,4,1,16-Dec-2020,,0,,0,,0,,,0,,,0,,0,
16399,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16399,us,4,1,09-Jan-2020,,0,,0,,0,,,0,,,0,,0,
16402,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16402,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16402,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16402,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16405,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16405,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16405,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16405,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16408,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16408,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16408,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16408,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16411,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16411,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16411,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16411,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16414,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16414,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16414,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16414,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16417,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16417,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16417,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16417,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16420,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16420,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16420,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16420,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16423,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16423,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16423,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16423,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16426,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16426,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16426,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16426,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16429,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16429,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16429,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16429,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16432,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16432,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16432,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16432,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16435,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16435,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16435,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16435,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16438,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16438,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16438,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16438,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16441,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16441,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16441,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16441,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16444,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16444,eu,4,1,16-Dec-2020,,0,,0,,0,,,0,,,0,,0,
16444,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16444,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16447,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16447,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16447,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16447,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16450,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16450,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16450,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16450,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16453,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16453,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16453,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16453,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16456,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16456,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16456,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16456,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16459,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16459,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16459,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16459,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16462,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16462,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16462,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16462,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16468,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16468,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16468,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16468,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16471,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16471,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16471,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16471,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16474,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16474,eu,4,1,16-Dec-2020,,0,,0,,0,,,0,,,0,,0,
16474,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16474,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16477,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16477,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16477,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16477,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16480,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16480,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16480,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16480,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16483,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16483,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16483,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16483,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16486,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16486,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16486,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16486,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16489,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16489,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16489,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16489,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16492,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16492,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16492,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16492,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16495,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16495,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16495,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16495,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16498,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16498,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16498,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16498,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16501,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16501,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16501,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16501,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16504,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16504,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16504,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16504,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16507,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16507,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16507,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16507,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16510,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16510,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16510,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16510,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16513,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16513,eu,4,1,16-Dec-2020,,0,,0,,0,,,0,,,0,,0,
16513,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16513,us,4,1,15-Nov-2019,,0,,0,,0,,,0,,,0,,0,
16516,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16516,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16516,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16516,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16519,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16519,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16519,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16519,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16522,ca,4,1,31-Dec-1921,19-Jul-2001,0,,1,,0,,,0,,,0,,1,19-Jul-2001
16522,eu,4,1,10-Feb-2021,,0,,1,,0,,,0,,,0,,0,
16522,th,4,0,,,0,,1,,0,,,0,,,0,,0,
16522,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16525,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16525,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16525,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16525,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16528,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16528,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16528,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16528,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16531,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16531,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16531,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16531,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16534,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16534,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16534,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16534,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16537,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16537,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16537,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16537,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16540,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16540,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16540,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16540,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16543,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16543,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16543,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16543,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16546,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16546,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16546,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16546,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16549,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16549,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16549,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16549,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16552,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16552,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16552,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16552,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16555,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16555,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16555,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16555,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16558,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16558,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16558,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16558,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16561,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16561,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16561,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16561,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16564,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16564,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16564,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16564,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16567,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16567,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16567,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16567,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16570,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16570,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16570,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16570,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16573,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16573,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16573,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16573,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16576,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16576,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16576,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16576,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16579,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16579,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16579,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16579,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16582,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16582,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16582,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16582,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16585,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16585,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16585,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16585,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16588,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16588,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16588,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16588,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16591,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16591,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16591,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16591,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16594,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16594,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16594,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16594,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16597,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16597,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16597,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16597,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16600,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16600,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16600,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16600,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16603,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16603,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16603,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16603,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16606,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16606,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16606,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16606,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16609,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16609,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16609,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16609,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16612,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16612,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16612,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16612,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16615,ca,4,1,19-May-2021,,0,,0,,0,,,0,,,0,,0,
16615,eu,4,1,07-May-2021,,0,,0,,0,,,0,,,0,,0,
16615,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16615,us,4,1,07-Aug-2020,,0,,0,,0,,,0,,,0,,0,
16618,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16618,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16618,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16618,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16621,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16621,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16621,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16621,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16624,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16624,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16624,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16624,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16630,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16630,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16630,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16630,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16633,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16633,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16633,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16633,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16636,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16636,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16636,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16636,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16639,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16639,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16639,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16639,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16642,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16642,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16642,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16642,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16645,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16645,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16645,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16645,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16648,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16648,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16648,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16648,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16651,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16651,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16651,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16651,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16654,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16654,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16654,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16654,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16657,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16657,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16657,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16657,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16663,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16663,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16663,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16663,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16666,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16666,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16666,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16666,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16669,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16669,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16669,th,4,0,,,0,,0,,0,,,0,,,0,,0,
16669,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16672,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16672,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16672,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16672,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16675,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16675,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16675,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16675,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16678,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16678,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16678,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16678,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16681,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16681,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16681,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16681,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16684,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16684,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16684,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16684,us,4,1,23-Dec-2019,,0,,0,,0,,,0,,,0,,0,
16687,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16687,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16687,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16687,us,0,0,,,0,,0,,0,,,0,,,0,,0,
16690,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
16690,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
16690,th,0,0,,,0,,0,,0,,,0,,,0,,0,
16690,us,0,0,,,0,,0,,0,,,0,,,0,,0,
